3632,file:/home/jaume/apps/Mallet/diariesPages-noEmptyPages/100275/114534.txt,0.0035127778,0.0133770415,0.0073201157,0.0011205711,0.0151619125,0.173509193,0.0081785644,0.0067781374,0.0028359975,0.0054110021,0.0074408264,0.0013141018,0.0102744533,0.0067743655,0.0036195546,0.0068790817,0.0958642411,0.0900528488,0.0047819931,0.002977227,0.0021158182,0.004487634,0.0002386731,0.003713647,0.0062144553,0.0033904293,0.0079763595,0.0076000705,0.0008471256,0.0043924432
3780,file:/home/jaume/apps/Mallet/diariesPages-noEmptyPages/100275/114535.txt,0.002796319,0.0106486882,0.0058271202,0.6127657161,0.0120695207,0.0021486906,0.0065104816,0.0053956827,0.0022575734,0.0043073855,0.0059232111,0.0010460804,0.0081788974,0.0053926801,0.0028813179,0.0054760387,0.0083260059,0.003699893,0.0038066679,0.002369998,0.0016842804,0.0035723456,0.0001899939,0.0029562194,0.004946968,0.0026989245,0.006349518,0.0060499761,0.0006743476,0.0034965697
3770,file:/home/jaume/apps/Mallet/diariesPages-noEmptyPages/100275/114536.txt,0.0011204587,0.0042668292,0.0840588827,0.0003574247,0.3317321853,0.0008609601,0.0026086887,0.0021619993,0.0009045884,0.0017259288,0.0023733749,0.0004191546,0.0032772072,0.029402133,0.0556371906,0.0021941972,0.0033361522,0.0014825123,0.001525296,0.0009496359,0.0006748753,0.0014314053,7.61287533766273E-005,0.0011845293,0.0019822035,0.0010814336,0.0025441921,0.0024241685,0.0002702047,0.0558837162
