3830,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114546.txt,0.0304268603,0.2647277817,0.0789836724,0.0537893929,0.5399614401,0.004903442,0.0022275794,0.0024119063,0.0027259528,0.0023744869,0.0005307976,0.003578961,0.0014395796,0.0025026398,0.0009571839,0.0008231744,0.0018105859,0.003364046,0.0022763702,0.0001841468
3850,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114547.txt,0.0046997514,0.1281290109,0.3327242211,0.049985113,0.4546221059,0.0045566438,0.0020700328,0.0022413231,0.0025331585,0.0022065502,0.0004932567,0.0033258373,0.0013377647,0.0023256394,0.0008894867,0.000764955,0.0016825314,0.0031261223,0.0021153729,0.0001711229
3865,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114548.txt,0.00579216,0.3031860516,0.0032931407,0.0034937235,0.6184042188,0.0056157884,0.0025511905,0.0027622954,0.0031219649,0.00271944,0.0006079091,0.0331538495,0.0016487142,0.0028662103,0.0010962386,0.0009427609,0.0020736184,0.0038527571,0.0026070694,0.0002108987
3711,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114549.txt,0.0544157825,0.0355023369,0.1265129504,0.0029750788,0.7245357414,0.0047821223,0.0021724652,0.0023522315,0.002658508,0.002315738,0.0005176648,0.0034904113,0.0014039619,0.0024407202,0.0009335015,0.0008028076,0.0017657889,0.0032808137,0.0269617845,0.0001795907
3765,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114550.txt,0.0050574413,0.0617724295,0.0028754154,0.0030505548,0.6668085352,0.081011699,0.0022275794,0.0024119063,0.0027259528,0.103852163,0.0005307976,0.003578961,0.0268089986,0.0025026398,0.0009571839,0.0008231744,0.0018105859,0.0287334651,0.0022763702,0.0001841468
3829,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114551.txt,0.0587786392,0.2254268396,0.0030291088,0.0032136097,0.675724597,0.0051655352,0.0023466454,0.0025408248,0.0028716573,0.0025014053,0.0005591692,0.0037702596,0.0015165264,0.0026364081,0.0010083462,0.0008671738,0.0019073633,0.0035438572,0.0023980442,0.0001939896
3815,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114552.txt,0.0043893151,0.0976476784,0.1346031128,0.0026475535,0.7328435741,0.0042556602,0.0019332993,0.0020932752,0.0023658338,0.0020607993,0.0004606752,0.0031061532,0.0012494002,0.0021720222,0.0008307327,0.0007144268,0.0015713938,0.0029196301,0.0019756445,0.0001598196
3877,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114553.txt,0.0270017649,0.1448733429,0.0025517352,0.0027071595,0.4791789786,0.0043514706,0.0019768249,0.2948175977,0.0024190973,0.0021071953,0.0004710467,0.003176084,0.0012775288,0.0022209223,0.0008494355,0.0007305112,0.0016067716,0.025498992,0.0020201235,0.0001634177
3788,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114554.txt,0.0044881345,0.0323051909,0.0025517352,0.0027071595,0.501692609,0.3195422962,0.0019768249,0.0021404024,0.0024190973,0.0021071953,0.0004710467,0.003176084,0.0012775288,0.0922754439,0.0008494355,0.0007305112,0.0016067716,0.0029853616,0.0245337539,0.0001634177
3786,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114555.txt,0.0051890854,0.2455888081,0.0029502618,0.0031299601,0.606076076,0.0050310775,0.0022855628,0.0024746877,0.0027969087,0.0284660737,0.0005446142,0.0557316793,0.0014770515,0.002567783,0.0009820992,0.0008446014,0.0018577151,0.0294813908,0.0023356237,0.0001889401
3796,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114556.txt,0.0044881345,0.6176595814,0.0025517352,0.0027071595,0.163988153,0.0043514706,0.0019768249,0.092194924,0.0249327277,0.0021071953,0.0004710467,0.003176084,0.0012775288,0.0247345527,0.0008494355,0.0007305112,0.0016067716,0.0029853616,0.0470473843,0.0001634177
3826,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114557.txt,0.0054740627,0.1766983057,0.003112286,0.0033018531,0.5295237302,0.0876852723,0.0024110827,0.1399070858,0.002950511,0.0025700922,0.0005745236,0.0038737883,0.0015581691,0.002708802,0.0010360347,0.0008909857,0.0294190365,0.0036411691,0.0024638928,0.0001993164
3862,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114558.txt,0.2458566955,0.1185250931,0.0030291088,0.0032136097,0.1412158646,0.0853418451,0.0023466454,0.0025408248,0.0295970939,0.0826777152,0.0005591692,0.0572211328,0.0015165264,0.0026364081,0.0010083462,0.0008671738,0.0019073633,0.2173473502,0.0023980442,0.0001939896
3810,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114559.txt,0.0044881345,0.5726323206,0.0025517352,0.0027071595,0.0739336314,0.0043514706,0.0019768249,0.0021404024,0.0024190973,0.0021071953,0.0004710467,0.1382578664,0.0913320504,0.0022209223,0.0008494355,0.0007305112,0.0016067716,0.0930398832,0.0020201235,0.0001634177
3859,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114560.txt,0.0056286206,0.7746139261,0.0032001602,0.0880988817,0.0927210104,0.0054572289,0.0024791586,0.0026843031,0.0030338175,0.0026426577,0.0005907451,0.0039831631,0.0016021634,0.002785284,0.0010652868,0.0009161424,0.0020150706,0.003743976,0.0025334599,0.000204944
3875,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114561.txt,0.0046997514,0.2224296311,0.0026720503,0.2150111984,0.478197261,0.0517069539,0.0020700328,0.0022413231,0.0025331585,0.0022065502,0.0004932567,0.0033258373,0.0013377647,0.0023256394,0.0008894867,0.000764955,0.0016825314,0.0031261223,0.0021153729,0.0001711229
3747,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114562.txt,0.0043893151,0.3838807285,0.090567259,0.0026475535,0.4025746701,0.0042556602,0.0019332993,0.0020932752,0.0023658338,0.0020607993,0.0004606752,0.0031061532,0.0012494002,0.0021720222,0.0008307327,0.0887861345,0.0015713938,0.0029196301,0.0019756445,0.0001598196
3754,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114563.txt,0.0051890854,0.6880950578,0.0029502618,0.0031299601,0.1635698262,0.0050310775,0.0022855628,0.0024746877,0.0027969087,0.0805256325,0.0005446142,0.0036721205,0.0014770515,0.002567783,0.0009820992,0.0008446014,0.0018577151,0.0294813908,0.0023356237,0.0001889401
3710,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114564.txt,0.1888488509,0.309435267,0.0026105072,0.0027695113,0.0065399788,0.0044516944,0.0020223554,0.0252218687,0.3479573362,0.0021557286,0.0004818959,0.0953779085,0.001306953,0.0022720749,0.0008689998,0.0007473364,0.001643779,0.0030541209,0.0020666513,0.0001671816
3867,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114565.txt,0.0046997514,0.4346060267,0.2148484458,0.0028348029,0.0066941598,0.1460075741,0.0020700328,0.0258164781,0.0732586237,0.0022065502,0.0004932567,0.0033258373,0.0013377647,0.0023256394,0.0008894867,0.000764955,0.0016825314,0.0738515875,0.0021153729,0.0001711229
3738,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114566.txt,0.0056286206,0.8593177281,0.0032001602,0.0033950796,0.0927210104,0.0054572289,0.0024791586,0.0026843031,0.0030338175,0.0026426577,0.0005907451,0.0039831631,0.0016021634,0.002785284,0.0010652868,0.0009161424,0.0020150706,0.003743976,0.0025334599,0.000204944
3804,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114567.txt,0.0990003716,0.0574035457,0.0733975154,0.450762749,0.0066941598,0.0045566438,0.0020700328,0.0022413231,0.0025331585,0.0022065502,0.0004932567,0.0269009924,0.0013377647,0.0023256394,0.0008894867,0.000764955,0.0016825314,0.262452828,0.0021153729,0.0001711229
3727,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114568.txt,0.2025506575,0.1857193861,0.0024955513,0.4650240191,0.0062519853,0.0042556602,0.0019332993,0.0020932752,0.0023658338,0.0020607993,0.0004606752,0.069159934,0.0012494002,0.0021720222,0.0008307327,0.0007144268,0.0015713938,0.046955484,0.0019756445,0.0001598196
3764,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114569.txt,0.0270017649,0.6176595814,0.0025517352,0.0027071595,0.0063927401,0.026865101,0.0019768249,0.0021404024,0.0024190973,0.0021071953,0.0004710467,0.228312388,0.0012775288,0.0022209223,0.0008494355,0.0007305112,0.0691476628,0.0029853616,0.0020201235,0.0001634177
3723,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114570.txt,0.0056286206,0.2099219125,0.0032001602,0.0033950796,0.3750670172,0.0054572289,0.0024791586,0.0026843031,0.3700836264,0.0026426577,0.0005907451,0.0039831631,0.0016021634,0.002785284,0.0010652868,0.0009161424,0.0020150706,0.003743976,0.0025334599,0.000204944
3790,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114571.txt,0.0967201784,0.2403387626,0.0026105072,0.0027695113,0.2138294919,0.4190307206,0.0020223554,0.0021897005,0.0024748143,0.0021557286,0.0004818959,0.0032492361,0.001306953,0.0022720749,0.0008689998,0.0007473364,0.001643779,0.0030541209,0.0020666513,0.0001671816
3779,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114572.txt,0.1307396448,0.1778860232,0.0234795367,0.0025358837,0.1957914825,0.3836825561,0.0018517557,0.002004984,0.0444445346,0.0019738779,0.0004412447,0.0240643844,0.0011967024,0.0020804096,0.0007956936,0.0006842934,0.0015051148,0.0027964845,0.0018923148,0.0001530786
3816,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114573.txt,0.1697258368,0.151704166,0.285573911,0.2857366636,0.0066941598,0.0045566438,0.0020700328,0.0022413231,0.0025331585,0.0022065502,0.0004932567,0.0033258373,0.0013377647,0.0023256394,0.0244646417,0.02434011,0.0016825314,0.0267012774,0.0021153729,0.0001711229
3860,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114574.txt,0.0050574413,0.4423137148,0.1297225105,0.1552670689,0.0325730597,0.1824893751,0.0022275794,0.0277813253,0.0027259528,0.0023744869,0.0005307976,0.003578961,0.0014395796,0.0025026398,0.0009571839,0.0008231744,0.0018105859,0.003364046,0.0022763702,0.0001841468
3778,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114575.txt,0.2221124832,0.2278000527,0.0027365652,0.0029032474,0.2241550453,0.004666661,0.0021200124,0.0022954384,0.00259432,0.002259826,0.0005051661,0.268994121,0.0013700641,0.0023817905,0.0009109627,0.0007834243,0.001723155,0.0273459627,0.0021664472,0.0001752546
3846,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114576.txt,0.0045915059,0.5397569482,0.0026105072,0.0027695113,0.0065399788,0.0274838625,0.0480866917,0.0482540368,0.1867321593,0.0021557286,0.0004818959,0.0032492361,0.001306953,0.0022720749,0.0008689998,0.0007473364,0.001643779,0.1182149616,0.0020666513,0.0001671816
3871,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114577.txt,0.2521380689,0.0548188213,0.0025517352,0.0702480507,0.3440971962,0.0043514706,0.0019768249,0.1147085544,0.0024190973,0.0021071953,0.0004710467,0.003176084,0.0012775288,0.0022209223,0.0008494355,0.0007305112,0.0466340324,0.025498992,0.0245337539,0.0451906785
3756,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114578.txt,0.1945790008,0.2372281841,0.0021622876,0.0595267455,0.0435722455,0.3661614583,0.0016751205,0.0018137328,0.002049893,0.0208631786,0.0003991553,0.0026913479,0.0010825515,0.0018819636,0.0007197941,0.0578517746,0.001361545,0.0025297337,0.0017118108,0.0001384768
3866,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114579.txt,0.028957586,0.107078242,0.0268809274,0.6548010252,0.0310001482,0.004666661,0.0021200124,0.0022954384,0.0750274064,0.002259826,0.0005051661,0.0275504997,0.0013700641,0.0023817905,0.0009109627,0.0007834243,0.001723155,0.0273459627,0.0021664472,0.0001752546
3868,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114580.txt,0.0042947535,0.4402413083,0.0886161158,0.0672212614,0.0061172951,0.1765126334,0.0018916491,0.0020481786,0.0023148653,0.0020164023,0.0004507507,0.0676699813,0.0012224837,0.002125229,0.0008128357,0.0006990355,0.0015375404,0.1321182224,0.0019330821,0.0001563765
3836,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114581.txt,0.0044881345,0.7752549942,0.0025517352,0.0027071595,0.1414745226,0.0043514706,0.0019768249,0.0021404024,0.0249327277,0.0021071953,0.0004710467,0.003176084,0.0012775288,0.0247345527,0.0008494355,0.0007305112,0.0016067716,0.0029853616,0.0020201235,0.0001634177
3784,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114582.txt,0.0639020715,0.855230211,0.0032931407,0.0034937235,0.008250148,0.0056157884,0.0025511905,0.0027622954,0.0031219649,0.00271944,0.0006079091,0.0040988937,0.0016487142,0.0028662103,0.0010962386,0.0009427609,0.0020736184,0.0038527571,0.0316620252,0.0002108987
3777,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114583.txt,0.0048132239,0.7831203819,0.0993140138,0.0029032474,0.006855786,0.0770997474,0.0021200124,0.0022954384,0.00259432,0.002259826,0.0005051661,0.0034061375,0.0013700641,0.0023817905,0.0009109627,0.0007834243,0.001723155,0.0032016005,0.0021664472,0.0001752546
3807,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114584.txt,0.0557962793,0.8482244191,0.0028754154,0.0030505548,0.0072036407,0.05564228,0.0022275794,0.0024119063,0.0027259528,0.0023744869,0.0005307976,0.003578961,0.0014395796,0.0025026398,0.0009571839,0.0008231744,0.0018105859,0.003364046,0.0022763702,0.0001841468
3722,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114585.txt,0.0051890854,0.6880950578,0.0029502618,0.0031299601,0.215629385,0.0050310775,0.0022855628,0.0024746877,0.0027969087,0.0284660737,0.0005446142,0.0297018999,0.0014770515,0.002567783,0.0009820992,0.0008446014,0.0018577151,0.0034516114,0.0023356237,0.0001889401
3734,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114586.txt,0.0050574413,0.4676831338,0.0028754154,0.0030505548,0.0579424787,0.1063811181,0.0022275794,0.0024119063,0.0027259528,0.0023744869,0.0005307976,0.2572731512,0.0014395796,0.0025026398,0.0009571839,0.0008231744,0.0018105859,0.0794723031,0.0022763702,0.0001841468
3843,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114587.txt,0.0046997514,0.5996321121,0.0026720503,0.0028348029,0.0066941598,0.0045566438,0.0020700328,0.0022413231,0.1911343989,0.0022065502,0.0004932567,0.0504761474,0.0013377647,0.0023256394,0.0008894867,0.000764955,0.0016825314,0.0974267425,0.025690528,0.0001711229
3774,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114588.txt,0.0046997514,0.5053314918,0.1912732907,0.049985113,0.0538444699,0.0045566438,0.0020700328,0.0258164781,0.0025331585,0.0022065502,0.0004932567,0.0033258373,0.0013377647,0.1202014147,0.0008894867,0.000764955,0.0016825314,0.0267012774,0.0021153729,0.0001711229
3728,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114589.txt,0.0050574413,0.619899648,0.0028754154,0.180636488,0.0833118977,0.004903442,0.0022275794,0.0024119063,0.0027259528,0.053113325,0.0005307976,0.02894838,0.0014395796,0.0025026398,0.0009571839,0.0008231744,0.0018105859,0.003364046,0.0022763702,0.0001841468
3775,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114590.txt,0.0044881345,0.482577799,0.0025517352,0.1377889419,0.0739336314,0.0043514706,0.0019768249,0.0246540328,0.1825281405,0.0021071953,0.0004710467,0.003176084,0.0012775288,0.0472481831,0.0008494355,0.0007305112,0.024120402,0.0029853616,0.0020201235,0.0001634177
3838,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114591.txt,0.0035335091,0.0077088973,0.4096836414,0.4629809627,0.0759329463,0.0034259136,0.0015563546,0.0016851392,0.0019045557,0.0016589953,0.0003708552,0.0025005315,0.0010057986,0.0017485325,0.0006687607,0.0183001168,0.0012650116,0.0023503757,0.0015904436,0.0001286588
3876,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114592.txt,0.0039540186,0.1077981467,0.1410886427,0.4982442044,0.0056319644,0.0038336186,0.0017415704,0.0018856812,0.0021312097,0.0613595316,0.0004149892,0.0027981102,0.0011254949,0.0019566187,0.0007483474,0.0006435758,0.1600905042,0.002630085,0.0017797162,0.00014397
3720,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114593.txt,0.0312188648,0.5058866021,0.0029502618,0.0551895189,0.0073911498,0.0050310775,0.0022855628,0.0285044671,0.0027969087,0.0024362943,0.0005446142,0.0297018999,0.0014770515,0.002567783,0.0009820992,0.0008446014,0.0018577151,0.3158089642,0.0023356237,0.0001889401
3798,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114594.txt,0.0832784236,0.6880950578,0.0029502618,0.0031299601,0.085480488,0.0050310775,0.0022855628,0.0024746877,0.0027969087,0.0024362943,0.0005446142,0.0036721205,0.0014770515,0.002567783,0.0009820992,0.0008446014,0.0018577151,0.107570729,0.0023356237,0.0001889401
3795,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114595.txt,0.0506558422,0.6318856207,0.0026105072,0.0488338475,0.0986686513,0.0965803669,0.0020223554,0.0021897005,0.0024748143,0.0251878967,0.0004818959,0.0032492361,0.001306953,0.0022720749,0.0008689998,0.0007473364,0.001643779,0.0260862891,0.0020666513,0.0001671816
3781,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114596.txt,0.0045915059,0.7931107975,0.0026105072,0.0027695113,0.1217008194,0.0274838625,0.0020223554,0.0021897005,0.0024748143,0.0021557286,0.0004818959,0.0262814042,0.001306953,0.0022720749,0.0008689998,0.0007473364,0.001643779,0.0030541209,0.0020666513,0.0001671816
3766,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114597.txt,0.1170562865,0.6401732118,0.0025517352,0.0027071595,0.0739336314,0.0944059922,0.0019768249,0.0021404024,0.0474463581,0.0021071953,0.0004710467,0.003176084,0.0012775288,0.0022209223,0.0008494355,0.0007305112,0.0016067716,0.0029853616,0.0020201235,0.0001634177
3768,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114598.txt,0.0049323114,0.8272378749,0.0028042726,0.0029750788,0.0070254101,0.0542655934,0.0021724652,0.0023522315,0.002658508,0.002315738,0.0005176648,0.0034904113,0.0014039619,0.0024407202,0.0009335015,0.0255445432,0.0017657889,0.0527642848,0.0022200489,0.0001795907
3822,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114599.txt,0.0049323114,0.9262048171,0.0028042726,0.0029750788,0.0070254101,0.0047821223,0.0021724652,0.0023522315,0.002658508,0.002315738,0.0005176648,0.0034904113,0.0014039619,0.0024407202,0.0009335015,0.0008028076,0.0017657889,0.0280225493,0.0022200489,0.0001795907
3818,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114600.txt,0.0320532026,0.4659557691,0.0030291088,0.0032136097,0.4351956675,0.0051655352,0.0023466454,0.0025408248,0.0028716573,0.0025014053,0.0005591692,0.0037702596,0.0015165264,0.0026364081,0.0010083462,0.0008671738,0.0019073633,0.0035438572,0.0291234808,0.0001939896
3858,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114601.txt,0.0049323114,0.2581779569,0.0028042726,0.1019420211,0.1059923523,0.3016829491,0.0021724652,0.0023522315,0.002658508,0.002315738,0.0005176648,0.0282321468,0.0014039619,0.0024407202,0.0009335015,0.0008028076,0.0017657889,0.1764729626,0.0022200489,0.0001795907
3712,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114602.txt,0.0572486442,0.2195590287,0.0029502618,0.0031299601,0.1895996056,0.0050310775,0.0022855628,0.418951158,0.0027969087,0.0024362943,0.0005446142,0.0036721205,0.0014770515,0.002567783,0.0009820992,0.0008446014,0.0278874945,0.0555111702,0.0023356237,0.0001889401
3755,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114603.txt,0.0051890854,0.8442737342,0.0029502618,0.0031299601,0.0594507086,0.0050310775,0.0022855628,0.0024746877,0.0027969087,0.0024362943,0.0005446142,0.0036721205,0.0014770515,0.002567783,0.0009820992,0.0008446014,0.0278874945,0.0294813908,0.0023356237,0.0001889401
3802,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114604.txt,0.0572486442,0.4538270433,0.0029502618,0.0031299601,0.0334209292,0.0050310775,0.0022855628,0.0024746877,0.2630947027,0.0024362943,0.0005446142,0.1338210175,0.0014770515,0.002567783,0.0009820992,0.0008446014,0.0278874945,0.0034516114,0.0023356237,0.0001889401
3837,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114605.txt,0.0051890854,0.6100057197,0.0029502618,0.0031299601,0.1375400468,0.0050310775,0.080374901,0.0024746877,0.0027969087,0.0024362943,0.0005446142,0.0036721205,0.0535366103,0.002567783,0.0009820992,0.0268743808,0.0278874945,0.0294813908,0.0023356237,0.0001889401
3758,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114606.txt,0.0258383354,0.0955439976,0.304051935,0.0887648434,0.2646402782,0.0041639781,0.0018916491,0.0020481786,0.1315763568,0.0235599842,0.0004507507,0.0030392355,0.0012224837,0.002125229,0.0008128357,0.0006990355,0.0015375404,0.0459438947,0.0019330821,0.0001563765
3709,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114607.txt,0.0220398047,0.2468857993,0.0020828174,0.6270082689,0.0052179828,0.0035518257,0.0016135551,0.0017470729,0.0019745536,0.0568492553,0.0003844852,0.0209688622,0.0010427646,0.0018127961,0.0006933396,0.0005962693,0.0013115044,0.0024367587,0.0016488969,0.0001333874
3803,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114608.txt,0.0042041804,0.0513505588,0.3609074418,0.0025358837,0.0903452622,0.0884331392,0.0018517557,0.002004984,0.2131584871,0.0863308541,0.0004412447,0.0662428725,0.0011967024,0.0020804096,0.0007956936,0.0006842934,0.0015051148,0.0027964845,0.0229815589,0.0001530786
3856,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114609.txt,0.0030946833,0.5035106706,0.1414729946,0.0018666556,0.0199316807,0.0030004501,0.0013630712,0.0790944777,0.0016680294,0.001452965,0.0003247987,0.002189991,0.0164046118,0.0015313826,0.0005857075,0.0005037061,0.0166316332,0.2038668835,0.0013929267,0.0001126807
3740,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114610.txt,0.0050574413,0.5945302289,0.0028754154,0.0030505548,0.0325730597,0.2839670512,0.0022275794,0.0024119063,0.0280953718,0.0023744869,0.0005307976,0.003578961,0.0268089986,0.0025026398,0.0009571839,0.0008231744,0.0018105859,0.003364046,0.0022763702,0.0001841468
3763,file:/home/jaume/apps/Mallet/Diaries-superclean-text/100275/114611.txt,0.0046997514,0.4581811817,0.0026720503,0.0028348029,0.1481450902,0.098857264,0.0020700328,0.0258164781,0.0025331585,0.0022065502,0.0004932567,0.0033258373,0.0013377647,0.0023256394,0.0008894867,0.000764955,0.0016825314,0.2388776729,0.0021153729,0.0001711229
